id,a49,a50,a51,a52,a53,a54
25f7ef3d4132eb12f2680f4b2441890a,16.366723,44.5372,0.4002,5.847088,11.33436,11.48
a80256e9cccd2e11d4738c6fb7187218,0,0,0,0,0,0
3dcf14c375b3fd976c7f2058dce6a13a,75.2352,72.065339,68.1819,97.9625,90.892055,87.7744
aad82ea58d2f08ddddb1f3a35501cb67,6139.152,5880.493932,5563.6065,7993.6875,7416.74369,7162.344
76f1d68755d37567c871c0ec3ed5d42b,10447.30048,7461.470278,9681.3426,15179.845,12064.91473,16102.2512
8912aa7f126e151b549f28f8eee85720,0,0,0,0,0,0
1ec978e9d4befd438327b24b250f4cb4,0,0,0,0,0,0
08cfe9ed6be65847a5d066ae9e2cfa2c,209.1936,186.607078,249.6117,358.6375,271.301322,321.3392
c4a41e1832e384f841b09a96192f2147,275.7984,264.176565,249.9423,359.1125,333.192728,321.7648
b017d0b54e4df6eb1d8b29fcb88d1937,187.0272,179.149245,169.4934,243.525,225.949568,218.1984
d9c7dbcee26e84927a62d2de9735092b,0,0,0,0,0,0
c21b032b2a80a9b6b20b0d0d7e6505d9,0,0,0,0,0,0
8b0f05226bb9b4a87376ac60aa2877b0,1202.6016,1151.932202,1089.8577,1826.304163,1533.42488,2103.0352
841bbc7f70878a5d7ac1ffafa68bb947,20.9472,20.064381,18.9834,27.275,25.306305,24.4384
aad3b0bf97f46d171273790ebcedcf46,253.8528,243.155384,230.0541,330.5375,306.680023,296.1616
101d433a5d3e9048bb07310636fd70ae,105.7344,285.75016,109.4808,128.255413,199.070825,5.8464
215ce9a89e75cc736a425965f99a9ada,893.56608,750.098282,756.0996,1003.614588,1012.13944,1363.6336
08d1c95c4c9b3e14094ef4fb77dc5412,0,0,0,0,0,0
20d7321607217e224119a7f95cd2aac3,0,0,0,0,0,0
2ce7ffdf7abde379495b28e71be4e8d8,NULL,NULL,NULL,0,0,0
ac4f62eb8634ad457d49cfa1e961aa71,110.300803,41.811038,553.0851,444.6625,186.122128,40.0176
ac122c8b02de6f31e99cb8f115fadd6d,3948.048,3781.702725,3577.9185,4744.854163,4647.21237,4046.056
e1ec90a60695bf373e6102c21dcbe271,16742.0544,16036.65994,15172.4868,21799.55,20226.16457,19532.3968
a707383a84a247edfb66dc193a86262b,2496.912,2391.827141,2262.8265,3251.1875,3016.590185,2913.064
90cbf58e13239b6653547951e3d70756,792.4608,759.070941,718.1676,1031.85,957.375585,924.5376
bef320c35b57831aba81eb0e855ea4e2,2410.2528,2308.703605,2184.2916,3138.35,2911.840248,2811.9616
5e4fed07eaa44a0fe8694b169977aee2,0,0,0,0,0,0
13052336a2852a1c54cbbc2f4c486a1e,20985.98304,20266.95376,18992.7525,27194.37416,25367.38989,24353.8288
591af0b87d74355f8d9e2f283c4366f4,200.9664,192.397456,182.1258,261.675,242.738897,234.4608
ea4620d9d344dea8220c477a51d89d58,18.864,18.067981,17.0955,24.5625,22.789105,22.008
9e24f8794d76c9cf718efe6e73227f5e,0,0,0,0,0,0
7ee2c9239c0f55180f0df809133cc2e2,12744.2688,12207.31706,11549.4936,16594.1,15396.42042,14868.3136
f2b66bccc5b6abb4bdb5068877834d1d,9.9744,9.553795,9.0393,12.9875,12.049952,11.6368
33c6e56a651f6113a99f6c89cf28efa2,96.2112,92.15732,87.1914,125.275,116.23316,112.2464
d970acce15d654d4734346a722280efa,583.695043,318.312125,196.0545,269.425,463.635632,143.64
7a09cbc16f670f6baa50402628426b47,0.6528,2.3736,0.5916,10205.60459,3158.503552,15991.8192
6c600a9dee811e05f2bdbef6d851fea2,0,0,0,0,0,0
0ccc671a7ee6de57fecfcc379d96a0de,792465.2906,759500.8186,419077.4079,594002.9713,822787.3865,533380.6352
70646a04e1c8a5f0fb594f8c067c4018,0.0672,0.0644,0.0609,0.0875,0.0812,0.0784
e37b6a0638d64e88d3775fbcea72a0af,443.4912,424.807038,401.9139,577.4625,535.78479,517.4064
0b9f44057405e0ca1b20746737edd883,3.6672,15.102416,3.3234,171.441663,55.959815,4.2784
c76a5cf4be98a37c5376cdd65d78cd82,0,0,0,0,0,0
ba506e9d72034f51fa921aa80ec0094d,28.6368,27.428576,25.9521,37.2875,34.595457,33.4096
aba93797bcef7516d85cae63a0d14f7c,52335.8208,50153.13801,47429.3376,68145.6,63238.12745,61058.4576
439b6a826cb98ed409a3d2029e7fa1a2,80817.2608,73114.86172,74028.0477,101632.4721,95048.70486,86104.816
019782706f42376a46d0aeb9199b6352,NULL,NULL,NULL,0,0,0
ce65b374075a997f3e6b801d4b8314ff,NULL,NULL,NULL,0,0,0
ccfcd8fec113fe7705cd2e083176810c,0,0,0,0,0,0
303607f774882760ae1bcd0f37edc3c4,0,0,0,0,0,0
13f24a631ba936705e20ec9d41f0caca,881.628797,669.458341,1040.6679,1542.1275,1126.477937,1410.248
fd99e6dfad7d3f711a60ab32da2b2d90,96.8064,92.72772,87.7308,126.05,116.95236,112.9408
48949148c8f862ae77b8a181f66aa1dd,0,0,0,0,0,0
4032107a4fd2637dcd908e4c1b5c59d6,10036.8864,9614.004499,9095.9283,11068.8625,11506.95047,7229.7008
b44118e9f59aad538a926a971a5fb37e,9609.3408,9204.468642,8708.4651,12512.1625,11609.09505,11210.8976
4f1e25b59ed41cbf670cf3b6e36fea7c,10.8096,10.354195,9.7962,14.075,13.059152,12.6112
ab706fdff0cc66ad29bb9f6fdb6f8525,0.8352,0.8004,0.7569,1.0875,1.0092,0.9744
6772b3b39417b533ce380ff40738cab7,168.6816,161.573059,152.8677,219.6375,203.784415,196.7952
56541a65097e1f25121eaa1e5be81e11,48.9792,46.913358,44.3874,63.775,59.17095,57.1424
316d32ad6bd42664e1ec3b3dae1dc0bf,0,0,0,0,0,0
482d04c4feb6d3d6c71ee424174998c3,0,0,0,0,0,0
44ac630f32b474a0acb3fdabcf1b79f9,43.7184,41.876762,39.6198,56.925,52.81661,51.0048
64bcffddae756863c0a316357786a6e0,0,0,0,0,0,0
50b5c68a2af65db493a3a8f9de0a69e8,70.8192,67.833339,64.1799,92.2125,85.556055,82.6224
e07ac1560706c2f57d3f41bd91e62f2d,108.9696,104.379115,98.7537,141.8875,131.647112,127.1312
96ecce93ecb3ce21a1232134e5637054,165.884477,114.536219,97.4313,239.382088,204.40193,1.9488
4dfe5fa9c965db3305ee02c0c381eb32,56538.62976,54006.47797,51236.3097,73563.655,68286.91299,65864.736
83b24d0abd06e410c9a0546e233dec64,40.985597,49.904379,17.4522,1561.87375,522.858655,977.5472
19aa3829122fd3612ac4d0478eff2c47,0,0,0,0,0,0
732033eb2327a09023fb201706ec0899,0,0,0,0,0,0
3ca6e85e41a260d85a3b43f3f9964089,96.8448,92.76452,87.7656,126.1,116.99876,112.9856
9e2ec994f99ebde0db61d27fab6e5335,4.8384,4.6368,4.3848,6.3,5.8464,5.6448
d336379104c4d34d88eb63269a6a88e2,9020.203517,5354.094256,1740.5394,2399.658338,5760.552135,84.4368
4693b6cdf8204230ad6060ac089b80ff,48232.44096,46075.93864,44577.8517,64011.0125,58562.09192,57304.1392
0e6b0aa245ed80350d3185b8420c6527,0.048,0.046,0.0435,0.0625,0.058,0.056
6f0790e53d0f5413a02c119d03e9fcf7,0.384,0.368,0.348,0.5,0.464,0.448
f2477fad0d01042d52e00ca334150cf7,186.44352,188.857499,142.9236,2197.819163,837.00844,563.7856
a7bf7b18bd462a9389d775057dcdc482,19994.7072,20587.2312,15084.2166,32242.74375,23848.35842,41781.5552
81618b65215485d5b124c7913f878435,9503.424,9103.465936,8612.478,12374.25,11481.35713,11087.328
641d269a7811f3d304581935c3f977bb,1233.786883,613.766758,1534.2015,794.385838,968.169512,304.696
7d2d44e480b6c78da195d6fad8898660,16.992,16.273981,15.399,22.125,20.527105,19.824
deebd9d015daefecd6b22d07cc3825c0,0,0,0,0,0,0
1e2c670232a8fcb12770ff50054ee7d8,15471.52096,14783.6498,14036.7018,20196.96166,18691.43458,18110.0752
b6aa3236bc286e802036aa88611dded1,0,0,0,0,0,0
0ee893fc19710f025d373e2d6eb93b1c,235.076803,326.211456,199.1082,480.415,331.59811,1223.824
a579d971af02f6fd3c70969b084bdd7f,61.10016,58.49268,55.6278,125.524588,87.958032,183.0416
8a6fe9a0e179fa08a66006cc07c85e09,0,0,0,0,0,0
2479ec6fb4205c8efe9d80e7a5beadfd,960,920,870,1250,1160,1120
5b19220aaf7e2cdb805f70ce7ae79893,51.8688,49.682558,47.0061,67.5375,62.66255,60.5136
babc3d842b548801c76a71323b925963,0,0,0,0,0,0
cee9145acb9ecf71837b81b0637286ff,92.153597,162.635558,36.1224,51.9,122.77955,46.5024
59b4e55635d5cc75dba37cca97ee9f6d,0,0,0,0,0,0
f233f7dbf7a8b85a1d8a13af533636fb,94.027843,168.001301,199.926,132.875,145.292448,8.176
7a10ec1b7fad40702bb9febeeb27156e,0,0,0,0,0,0
fd2fae59b5ee790b5a9782e1d46751f4,2284.744637,975.974125,2025.9951,3109.6475,2051.385632,5005.7504
219555ff0a215f9fe14c07607619da88,114988.752,111589.3111,104208.5565,149541.6042,138885.3988,133705.544
3600c7b0ccd1e0eb9a48a7645b8700a8,0,0,0,0,0,0
a2129909196b460dbef77056feab6a2b,0,0,0,0,0,0
63eb2b105f01b8fdd6f0cc3d6aeffc49,31.7376,35.9122,28.7622,41.325,38.33735,37.0272
40b79e73c064739446463334b4198e68,0,0,0,0,0,0
cd20e511c8e442c6e43703b458803987,4.8672,4.6644,4.4109,3.0875,4.875863,2.3184
1f9412a2a834ab623da04d6b53dc997f,333.147523,195.250275,4315.5741,2439.675838,992.636615,5801.7008
cf9137dbd33ce38e57550ad38e4bf34b,16.8672,16.154381,15.2859,21.9625,20.376305,19.6784
578e999e489afb0149f825b4b6049f40,1594.29024,2220.804965,386.1147,1308.39125,1213.344143,1015.8288
0e8063c02c4a374e9a5809165845e020,17.743997,25.126525,10.3095,14.8125,23.998208,13.272
6e14445de6a13707f49f84bd692efc6b,98.592,94.43892,89.349,128.375,119.10996,115.024
97f0cb385d9be4773b563906dc9fbc53,0,0,0,0,0,0
35363651bbf628b2ac05f73738324c91,7192.401917,8069.68616,7953.3399,20827.27916,13015.46602,21283.8528
056d62cb5e91f3a930d5b5fe905656d8,14163.6864,9943.49248,14254.863,19851.42833,17116.63778,16773.4112
e1a8eda2b427435a2049204aa2da00db,90349.65793,85574.76896,81998.1264,118007.5921,109162.7482,105912.632
4f581603b0a1efac4760943e5ac7883a,71.4144,68.403739,64.7193,92.9875,86.275255,83.3168
5774e270cc2e80dabaeb052553667598,143677.3286,137398.7597,130365.9069,187462.9933,173604.2873,168182.504
3450d9ebc81b8d8be40d421aadc4d626,165.484157,194.868162,25.5345,171.382088,215.44499,11.872
4260d13b41ee3261440dca616216916f,124.896,136.181878,110.577,158.875,160.16171,142.352
48281c7b32c33e2e6778777249cd8b75,0,0,0,0,0,0
22c1a294c69b66b8622176c2a25f741a,0,0,0,0,0,0
b07bd3668f06dba6a0bb19a585244301,22318.2336,87448.84759,20236.4697,53278.67374,71532.45871,70938.0896
4e5e90f508f4266e0be500490243df36,0.192,0.184,0.174,0.25,0.232,0.224
3860676cb53f0fc996fc5de51691c014,0,0,0,0,0,0
36aa0e822e3fe306d099b251fcc935c7,0,0,0,0,0,0
a63911e8a17501dacbad643d22fc621c,0,0,0,0,0,0
143230833f55b17e438f6aef38e34770,2336.840323,1271.954078,3303.2421,5157.433338,2627.571297,5687.7296
a01b75f7c9c439c4fa861c044ad589ef,0.0576,0.0552,0.0522,0.075,0.0696,0.0672
bfd0d877d2796e5ea81e47408f091e38,2151.627523,786.077238,341.6229,1068.735838,1290.487368,158.1888
e8e43a1818c433e3a781ca532a26b16f,87.4848,83.799525,79.2831,113.9125,105.691208,102.0656
e715084aa7f498a06d97e905bb0c21d5,152.8032,146.366278,138.4779,179.129163,178.46781,146.9104
476aa6d6bcf15c97f9334000a2a19cac,193705.2179,168543.3835,175867.1157,255205.6813,234669.5864,235271.2096
78c9c58ab6dad17d572316106c19c665,203.89632,263.202598,135.1893,475.337088,278.71603,10.304
85d1654bba3d354963ebd3c1fbcffedd,1041.177283,367.778998,1733.4315,288.720413,526.72519,4.7712
a06715acf1e2576c8219ff450824d990,2645.168323,1701.676565,2670.1083,2685.208338,2903.660705,3271.9568
5d45eec91fef69a5fbf312c5b6aafc15,151.7184,145.326678,137.4948,197.55,183.29211,177.0048
dfd9b02a71bbd29d30a05f5b11caed24,0,0,0,0,0,0
3313baf3cac3fbe062bf669e00a78a76,19.3344,18.518781,17.5218,25.175,23.357505,22.5568
4c562f0751f64a194f0bbed6e1a41ceb,26121.57504,17525.06959,15879.1965,17189.9375,27362.1857,14842.184
190b3f901bc5c1b10ead61783d7a2150,0,0,0,0,0,0
5cd13301a91eb60a0b70754b0187d15a,3.8784,3.691344,3.5148,5.05,4.683952,4.5248
a8db72d110ca374780fa1ef240599d10,6004.7712,5751.772426,5441.8239,7818.7125,7254.396272,7005.5664
cff427e764710992d09133a2befe5477,15773.4912,14442.61776,14162.5734,20040.19166,18481.04498,17817.8784
e630273221a07b155fb8454a9cc8cd3d,9.7056,9.296195,8.7957,12.6375,11.725152,11.3232
768bae2d9da19ab8b5468cf524fe9e22,41590.8096,37802.05552,37691.6712,54154.7,49507.45014,48522.6112
f8e3e933b6452b5401b5be28fdafaba9,11785.41952,4949.055765,26644.011,37277.27834,16967.92449,30687.5296
f8e5ae7a9ad77a46dd3e2c4b0b68aa9d,15668.9728,15667.82918,2397.0066,3443.975,20120.61271,3085.8016
f1c5329db7d021548b6cb724cb557f70,803858.5373,770009.4486,727339.4793,1046449.845,971161.6631,937879.2192
ac8069145b60d0fc6134b9b74840c0c4,8.256,14.035318,3.132,4.5,11.90443,4.032
2fa190ef0e30ecb7d8eba23bc2d5d7cc,199.5264,191.117635,180.8208,259.8,241.047872,232.7808
319dd116a13e8e0b2db942105c6954e7,0,0,0,0,0,0
0f0e65ce9f928768ee6d29e140570a19,0,0,0,0,0,0
47a971f4d270980b3a863550736f80ca,29.14176,172.535779,15.225,22.71625,108.061354,19.0736
6a37b48f972c0cf83bb546e480f78d4a,345.9648,331.389318,313.5306,450.475,417.96243,403.6256
a6cc8bd16998d68426a04fd64e1b86f1,5.7792,5.533395,5.2374,7.525,6.980752,6.7424
e9055661c67b043278253192c118e28f,60503.9712,57982.96238,54831.7239,78781.2125,73108.96031,70587.9664
35cc3faf4c8e9ed508c83eba0278cf13,0,0,0,0,0,0
c673381e6c20e3696582397b709b08ee,8877.114557,6447.546659,7435.8465,1349.6425,6940.36352,536.7936
13f99967cfbaeace6a0c25e4c3846efa,19.2576,18.445181,17.4522,25.075,23.264705,22.4672
d27b1dfe71c497a68cdc0a6c7317ebf5,102.3072,97.994315,92.7159,133.2125,123.596712,119.3584
e890b1fab4899076b614b33a08b18a8f,556.81248,347.203198,5.9856,2187.112088,992.726712,1130.4944
236d11962d0a4b27ff569aba2f9cc57c,0.816,0.782,0.7395,1.0625,0.986,0.952
f335cc829ac00e6382923de3c1504cf2,3090.5952,2960.382845,2800.8519,4024.2125,3733.766368,3605.6944
361e0883f2cf766f3686fff3fee33b51,6191.852803,5771.657416,5657.7666,8578.975,7573.28504,7731.5616
55109363b5f703e02696171abce91f7c,88.8672,85.034165,80.5359,615.7125,261.98419,3463.6784
0678beb890b1177281fa5cb96051c08c,166023.2064,159130.6252,150284.5308,215926.05,200627.4105,193469.7408
ba9067d39d59e0bade58027e153a768a,1286.262077,881.059362,1794.5838,4653.105413,2224.247672,9115.0864
8c2ea34e3a30ef68f12ee53656bf7308,3136.7808,2023.810176,2842.7076,3709.35,3596.764695,299.5776
66384105f2011348756090657e46f102,236.8224,226.844602,214.6203,308.3625,286.10653,276.2928
6683e657cf30de2645474e76aa861339,0.4128,97.291334,0.3741,1624.21625,560.651455,0.3808
e771e90bce98c7cc2ec626376b3e55e0,0,0,0,0,0,0
9528e2907b50a116720db78599e3db62,116.029757,83.235362,129.8649,71.840838,112.485977,50.0528
92b344e026114c55199f7e9736c794a8,0,0,0,0,0,0
f4fdb5cd65068fe1dcc3551e3f5869e5,0,0,0,0,0,0
7716df032185b683df2b67661194dbdf,81928.5888,78512.50836,74247.7836,106677.85,98995.87668,95583.3536
baa712b2c85b390eab556ce13cc4c332,4896.4512,4710.022487,4425.7509,6358.8375,5920.602486,5697.5184
de66b6b08a8cdade8819a9338d2e27da,64163.9712,59686.19365,58805.6229,86379.25416,77657.59033,78689.7104
0d439dff6f5cc2e824b9c7cdcdfbca44,10807.8144,10352.44986,9794.5818,14072.675,13056.97882,12609.1168
c37562c3578619194db994c58be7e94d,533.977603,588.428826,327.555,887.0675,664.297072,1143.9344
84a158606342b21cad0bda70b5eb8eba,1.6032,1.531395,1.4529,2.0875,1.934752,1.8704
b0813f29c87424c60382e237c54c51ea,NULL,NULL,NULL,0,0,0
eade2d4ed441efcced210b76bde66a11,192060.6912,223909.8413,174055.0014,250079.025,232073.0928,224070.8064
d8025f04e77aec6b3265c4eb4560f876,205.368317,450.42372,130.2042,315.340838,330.349823,23.9568
c39aee24780594c77973853a04fb325a,0,0,0,0,0,0
b644544dceb75005c206687ae40e57a1,330.2592,316.343122,299.2974,430.025,398.98729,385.3024
c8f3dc4bcf3f9cd758396ba16478e8b5,14910.3744,14310.97138,13512.5268,19343.30209,17993.14654,17221.3328
c8941013530bb01fe0bb5eb41e733772,97.584,93.47292,88.4355,127.0625,117.89196,113.848
7d14c66d484fb6c407163d3c48100af8,0,0,0,0,0,0
ca91d4d844774206e9012c8244eeedb5,12.9984,12.451795,11.7798,16.925,15.703952,15.1648
608657ca44beeaa26184bbddc9d62808,0,0,0,0,0,0
0fb8b23575d38529ccb61ba24bb314b8,76896.3456,73692.28612,69687.3132,100125.45,92916.39556,89712.4032
49c3218c2b349a4f7eadbc7e49b9b4af,39370.4736,37711.67962,35679.4917,51263.6375,47563.68043,45932.2192
02fd4bdc16becdedc1b29bc246831a67,0,0,0,0,0,0
26553a09bb364da9e65f11469f75863d,0.9984,2.123259,0.9048,1.3,1.94249,1.1648
58f943b27d808f05add7f171cf05c9ff,NULL,NULL,NULL,0,0,0
9209df6b91a63473eef948a4f5d45ad9,643.344,616.237464,583.0305,837.6875,777.227063,750.568
360dfc312e0adf1bfd84067e5242db28,61460.7936,59538.54642,53954.4942,75870.2,73382.20088,67784.8192
4f63677fd9ccf0218aeba82c3591efa8,0,0,0,0,0,0
23507809d1f55625247cd710f645a2e5,624.475843,463.954979,933.2142,387.135838,622.30803,264.376
194e8227a6e0de0dc92ad6273eca76d9,0,0,0,0,0,0
cffbe69f0fce909e5c9f1fb819af6e49,4807.536,2562.557162,4356.8295,8509.8125,5860.55381,8968.792
8a4824d9d0c560f9b6f4dd12a6e9a037,238.501757,275.606139,61.8222,40.10875,303.327112,14.8624
68103cb45813bfc69238542a1b76671d,11.5104,11.025795,10.4313,14.9875,13.905952,13.4288
2130d4a2a22565d4eea14ee4503ad73f,0,0,0,0,0,0
64a9951cb57be931dd935f9f2e8c7d51,0,0,0,0,0,0
9c320b13029237ed1e5e8de5105dcc6e,204490.8752,195343.058,185575.2021,266508.1663,246930.6339,239132.4544
625ba399e3b8b1af0d60b32447502f46,281587.3104,254306.5352,258052.5357,370664.8892,331875.5091,333031.1824
0a8794931de5545ba9a68160652fdcb1,0,0,0,0,0,0
46701d0b5e84b8e7a4f8d49ffecd3e1e,561.948797,466.633099,523.7661,752.5375,498.408048,674.2736
87450496543d7a3ad049260b64a768cb,2495.331197,2826.693256,1999.2339,7576.4825,5864.72053,13506.192
413bef6bf5f5d90f09d717f5f6d18ecd,19.6128,18.78559,17.7741,25.5375,23.693905,22.8816
6224b6b9a12cd021f2fa4f081e533208,NULL,NULL,NULL,0,0,0
6640d5d20d353c080afcbac2e70dfcaa,0,0,0,0,0,0
0fc2de9d2981765dc3efac91a3b42a1e,65.1168,62.373544,59.0121,84.7875,78.668103,75.9696
2c1df8459baf9d114f461ec607e8fc04,21.5232,20.616381,19.5054,28.025,26.002305,25.1104
33b173fd08464c6894dea69e2d5c4762,17.472,16.733981,15.834,22.75,21.107105,20.384
cdecf85cca1972a12ff63da4f4a1ad4f,0,0,0,0,0,0
fb38ab75768963b2b2b1ff5031f522de,6219.9072,7539.316584,6035.6685,8147.947088,7330.945705,8540.4032
8923c282ea8193ef1806ffa5b4bbadb7,2893.6608,2771.744205,2622.3801,3767.7875,3495.848048,3375.9376
34be89d12d800f20de387a0b3a57a4a5,103691.0688,96017.40316,93970.0311,135014.4125,124158.9983,120972.9136
2e2d65c0d944462f19bbddf43b66a862,4.1184,3.941795,3.7323,5.3625,4.973952,4.8048
03fa73ce25c81459eda8bbc3242ec7b1,419.9808,397.179125,276.2076,931.641663,582.228232,114.7776
a8135227c3b0ef3fbe0d6e35d93606c2,0,0,0,0,0,0
190ab31546ee168418da2944942d8d8d,86149.5136,110920.9123,41353.1967,26739.2625,81226.56542,4034.6992
bb45bba5b40251f08867b627a0fa63bd,1764.6912,1690.340941,1599.2514,2297.775,2131.933585,2058.8064
30edf325b3f1fc42803d5ccbfc2e6cf8,11.088,10.575915,10.0485,14.4375,13.373512,12.936
fe3d9643360663ccfdbc3365a3a9cc42,47652.2592,45644.52897,43184.8599,62047.2125,57568.94993,55594.3024
c12654c353009f54ca77761c0922fbe2,16111.7664,13673.80268,15536.6601,23329.65,19422.22298,22040.6256
2d9dc998eb2c82667d92dac1150f61e2,144408.9366,138283.8566,131203.0992,200232.5254,178212.2429,190602.6864
b57123d05e53a68459c845160f657fe8,89.9136,86.127125,81.4842,117.075,108.626008,104.8992
8d339202dbb0bc2cb5cbd3ff42fd7df4,42.864,601.907139,42.3255,359.86,685.545303,70.3696
1ac6830a3cddd47125c7c5165d728d60,3853.2864,3827.592638,3492.0408,5202.3,4819.379952,4702.7008
1db52269623279e8753ffe7568a2711b,0,0,0,0,0,0
7e787c03866003a64f6e0c79d3ca18a7,0,0,0,0,0,0
0efd2eb9b972b3eeaedf697b1813cc17,11846.65216,10169.26641,13296.2448,19092.08666,14701.10018,17105.76
c8533104ea854171d3dd494afd74dc28,9.7248,9.314595,8.8131,12.6625,11.748352,11.3456
dc1206675d16f146b90b637d58dd5c84,271.536,260.096779,246.0795,353.5625,328.044775,316.792
2127cef6ef84bb13363b721dc4ea713b,641.0976,638.602976,354.7947,361.095838,643.451095,31.1472
656ac14a9eaf02e229c788d56a46a443,97.1232,93.03132,88.0179,126.4625,117.33516,113.3104
ae2f6d0bd87a885f54c711655a3c1ee7,6796.52448,5561.334275,7053.0378,7978.065,7497.215848,3033.8896
b9cb754d7bcfca01580c006f94fb64e1,0.96,0.92,0.87,1.25,1.16,1.12
b1879f87fffd3ba0760325415fac9474,0,0,0,0,0,0
98ccc513249d5c3015e6ec60974e4287,0,0,0,0,0,0
3108bdd980f3701f5060e5b042bc0fc2,184.0128,176.260445,166.7616,239.6,222.307168,214.6816
223c91367055f7e7b4944462666a0cb8,96.048,92.020958,87.0435,125.0625,116.04575,112.056
3e581a1e2a16233ea9a9883f8d0a17ec,0.864,0.828,0.783,1.125,1.044,1.008
2d7018475169f5af4354f458b6f21007,0,0,0,0,0,0
6ac5cc6c5e13722da1132ecd87f4bbde,350.44992,682.568958,14.2506,299.755,646.793705,2097.7824
3d38447bcaf7e6091acbfb6e36fb0915,0,0,0,0,0,0
6b9da5ca31d8e298d4d73ffc6248516d,100.5504,96.31572,91.1238,130.925,121.47636,117.3088
f65a8b87b22d8317ad444c9cd9908b1b,555.936,763.452184,409.944,417.466663,674.38971,239.568
b55990dc16f988686762bca1df61ef26,0,0,0,0,0,0
8591e70499798e52260b71e152ccdd9c,1302.686717,1370.33172,967.7184,542.3375,1229.267463,326.6144
87d06fb0c184be4d4f7b23aeb65b09ce,12660.672,12133.04884,11473.734,16485.25,15298.26547,14770.784
3675702bfb5f8fea64fe219f38412085,2.8512,2.727395,2.5839,3.7125,3.442752,3.3264
9033e87f9d98ce8d7da915143f9e5198,49636.6976,48878.58044,49452.1572,66801.95,61500.44255,56942.5472
61dde162d45c5698151b19b04529576c,403.296,386.301661,365.487,525.125,487.222945,470.512
46e260adc46b0c35f9069862d0d5ce23,45548.4752,34385.97632,71762.8113,99027.4325,61487.59543,86966.4432
4d36520936b6b3eaf9afbb747d22c5a0,0,0,0,0,0,0
90faebf4ae957d8de21639cd3752c04e,NULL,NULL,NULL,0,0,0
b7d9b1fb11ffd489109820f55620cce6,0,0,0,0,0,0
2f94060176827091dbed5884a4fd6876,176.2944,279.980325,264.1668,129.55,132.92027,116.0768
ee87a0bc5d30f2b88e8fc5d7d5173bba,480.838397,524.421878,200.1348,287.55,516.436385,257.6448
4ba69a576ec5492f497e3912b9562d04,0.3456,0.3312,0.3132,8496.783338,2628.616712,13431.4432
5570fcea40c719e1dc8019147dd60089,64199.26208,67505.27017,57699.6789,82645.42291,78268.42648,73609.9728
e196834192c62582bf244ed538888311,0.4896,0.4692,0.4437,0.6375,0.5916,0.5712
8b7d485cf63377dbbfdd834433a27fb4,0,0,0,0,0,0
e4ac68c83262130fba9c3bb4e78ea122,0.96,0.914995,0.87,889.03,275.777495,503.4176
2f06f1a6edcba3aa3a14ae694c3dd828,5499.7536,5268.032645,4984.1517,7161.1375,6644.281768,6416.3792
87e9e740e8d7e66d6bf83417bb0915d3,0,0,0,0,0,0
cd9bcd8def2bbd5820f6d95ba1c83080,1079.365757,1053.773318,976.1574,1389.936663,1305.771272,1243.648
510fc97e37fe42075fd78eb1b5a85104,0,0,0,0,0,0
a445775e5b79335918b4c01b16e8bb48,43727.94111,41997.92179,39649.2147,44943.95249,49093.83682,39957.1088
61bda7518d2a6ee364ad976383cafb99,87.9936,84.257078,79.7442,291.658338,161.069097,382.6592
ed20e79d715ec14d40706783d8a5fc82,59.3568,62.98688,53.7921,85.620838,74.28589,69.2496
edd181a23830af3cfc0dc39a65456c47,7.872,7.538995,7.134,10.25,9.509552,9.184
15f499e52a77b4f5ed07d230284e0f32,9445.7184,10912.49924,8386.1823,11944.71,11942.26471,10059.168
91b33634e9c9375bbcd9ab3c0291c336,13023.408,12479.17818,11802.4635,16957.5625,15735.84171,15193.976
a2a934282af0340556a434fc4ae7b594,1402.2528,1343.169438,1270.7916,1825.85,1694.06799,1635.9616
fc4ba43d1a088d0203ad0e2dde99019b,0,0,0,0,0,0
9a5c1e745ea1c4cef3e7ca34b9982570,NULL,NULL,NULL,0,0,0
43af85de255b49e35a90e137240c347d,0,0,0,0,0,0
048cef7eb0bd20a21fee0c8593fe8873,0,0,0,0,0,0
d29f76bf742c434e81c13ede29c2217d,2217.7728,2124.333765,2009.8566,2887.725,2679.304328,2587.4016
a23cbf6ff549d852629a1963dbe29324,0,0,0,0,0,0
963860eb918a2b91e12f54eb34a400a1,5534.71296,3951.272221,7430.8179,12900.95541,7528.84609,14552.8656
756041f90db1505f6a1d048d312158ad,1506.384,1442.916758,1365.1605,1961.4375,1819.87115,1757.448
42fc2b5b2fb1867bd5c7407fa88d7335,379.4304,363.445485,343.8588,494.05,458.392688,442.6688
1f4ffa10ad0449faab3d584bd878578a,514.5696,492.888776,466.3287,670.0125,621.654057,600.3312
d92b344cbc377ebc249a00c61fa72ea7,0,0,0,0,0,0
0a6ef66be7fad7dd9f6823ba50140475,0,0,0,0,0,0
66d2ab44dedc0623b4f643c0c2f8c708,0,0,0,0,0,0
12d84247b7548c414ddcc17e5df8005b,691976.3936,686682.5839,620946.3267,905539.2625,850633.0262,812147.1792
2fa7d55902f2b50afdeb4b57922cd3cd,1907.8848,1896.464485,1696.6566,2408.6625,2308.450785,2106.0816
fbd7287170013bb196c7fc5816be690e,1798.33536,2874.725325,5719.5366,2638.518338,3666.07857,7472.9984
