id,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48
2744991a30c84449841881661cdf672c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fa34f04ebe77959ba7a0cd9f07e056bd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cbf3e77c4beb7d59213d6fdef31668cc,1,0,0,0,0,0,0,0,0,0,0,0,0
427fc46285baaf17b2aaa54dad9d216b,1,0,0,0,0,0,0,0,0,0,0,0,0
ae959a48ae65922e54e9a7816691abfb,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
493901191f8184012666117b1ae35bee,1,0,0,0,0,0,0,0,0,0,0,0,0
956925a1b0c1c886c776db6e7e89d5af,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0dbe7ab57fa52bb956f42982ba217c56,1,0,0,0,0,0,0,0,0,0,0,0,0
e981a1192f728ec59289ea2438e2ef10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d266d8017d10e91410f0484fdd052fed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13b0d227dadc1212dd0a4b6d310e263d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4da9b57462046925a98b1d984b4712c5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bb81159cda683e33da176c0a229bbd0b,1,0,0,0,0,0,0,0,0,0,0,0,0
49448ae1a55f02e3c529d74d89ffe00e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70edc93feddfde1445abfb2663f3b424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98b37a2bc3a03bbeb979fa0399b0709b,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
399ec1b788d910c0a7021bdb2667ea73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
252d1dd79d895c4a855a0696d0354190,1,0,0,0,0,0,0,0,0,0,0,0,0
ff53b03bbe0dcf8e86b528872dd0d318,1,0,0,0,0,0,0,0,0,0,0,0,0
469d39ac23a3626bcca70738f37a8247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cb20d420932703576a55aca8045e069b,1,0,0,0,0,0,0,0,0,0,0,0,0
c6f762f8ef1ebe91f84a2e236079b5da,1,0,0,0,0,0,0,0,0,0,0,0,0
4fe5f8daedd6ad3a224ad12dfc8a8f89,1,0,0,0,0,0,0,0,0,0,0,0,0
66778feed1a3eddc92091308d1d88905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cee7670520859e81e58491b374dee806,1,0,0,0,0,0,0,0,0,0,0,0,0
17d806785e690397186409b9132d2d65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3ae6991354ff8dc413e0915c4db476e1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4aa41128762db04007e6f624827537a8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79c1bfce94c8378080a01230b5ce051d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4cc9db5e25277ac102907ce0a4bde511,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44e43b814c77557a51081b7107715942,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bbea2d5294a8b77aff2c44e928d0179d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f4975c11152dc3d6667a3305ec710fa6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5e085ab8e85cc79dc55950772e53ef46,1,0,0,0,0,0,0,0,0,0,0,0,0
5e0553c309ab896f06a7a8e7cde94e98,1,0,0,0,0,0,0,0,0,0,0,0,0
bbe5c4beeba166d9b0c78e820d2efd5d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9b616960c3ebd041a68f1e7df143d055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a01b75f7c9c439c4fa861c044ad589ef,1,0,0,0,0,0,0,0,0,0,0,0,0
6d4c1c1635a40d6214ddaf66a5b18c93,1,0,0,0,0,0,0,0,0,0,0,0,0
40b79e73c064739446463334b4198e68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
869efdc4dd71f275b039d5384f140020,1,0,0,0,0,0,0,0,0,0,0,0,0
aa36eba986ebbca2d51b5ba8d9243cfc,1,0,0,0,0,0,0,0,0,0,0,0,30
a89c2e35f1df754b29e4b5bf7f086d7c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a7e85884a0ac42b1d26e83a3f7bfc441,1,0,0,0,0,0,0,0,0,0,0,0,0
cc725924a78b4db07adf2813c0a7b4ff,1,0,0,0,0,0,0,0,0,0,0,0,8
2d9dc998eb2c82667d92dac1150f61e2,1,0,0,0,0,0,0,0,0,0,0,0,0
a44d67cd89b6de65814eaa98b06494f4,1,0,0,0,0,0,0,0,0,8,0,0,23
c7aa22c706ba46ee97433c08183aea34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b08c79d95ae047e70860cafb718626d0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85f70fc8245f2290a16e89b6f137fd52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28242447bf8a107e08d9533989b76189,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0893ea27f0bf0e75ae6ca76e3988c71d,1,0,0,0,0,0,0,0,0,0,0,0,0
9b919618c574fd5f5d0974e08a7ad3b5,1,0,0,0,0,0,0,0,0,0,0,0,0
988047ffc989228577b0a93754d23a43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
709ae3a20db0ff94ff7b0a7bb60f2ed7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d4466563596fc8dcce730e5aa51ef5cd,1,0,0,0,0,0,0,0,0,0,0,0,0
210657a8375fb4ce3f24d2f2b50615ad,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
095c5aef8064575b5999e06b781e2f3a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
05e6044e2ffefaf6d16c058fab884430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fcf3be65dc7bc59b1a02b9c84f4b3372,1,0,0,0,0,0,0,0,0,0,0,0,0
164904efd2ab3f1bb3604c72fedf7cd0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e77457644e8eb021823721f1239b127d,1,0,0,0,5,0,0,5,0,0,5,0,0
b6f3c0a173eb68da2dd467549a3e41dc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2e5821d8cdeb05a45f7f6b784e74921f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3cddd059c64203165a09e654c5b9775,1,0,0,0,0,0,0,0,0,0,0,0,0
e75c9e2d7cab2a0f4d3614f982dcdc4f,1,0,0,0,0,0,0,0,0,0,0,0,0
a1b12eda3a14c779310a2e85df05e6a3,1,0,0,0,0,0,0,0,0,0,0,0,0
9f046610535860ae06ae4405db396ff2,1,0,0,0,0,0,0,0,0,0,0,0,0
e415cfcccaaff6d6134af93bc57d3966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ed526ac73ed2cea4b46524c72cb957f3,1,0,0,0,0,0,0,0,0,0,0,0,0
b5a5524104002ac5b8b58429f21b96a1,1,0,0,0,0,0,0,5,0,0,5,0,0
2977b367ae2c79176957a2bb0480db3e,1,0,0,0,0,0,0,0,0,0,0,0,0
4563cfd3a52279b42e87545b948f040c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cd0b883397d073292b98fd2747fe2d38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5adaa4bf861161c32b78bfa683569d3c,1,0,0,0,0,0,0,0,0,0,0,123,0
e7c78f06aba6a90e09d716530d683396,1,0,0,0,0,0,0,0,0,0,0,0,0
ef7ff47dbd233907588c6e909c6bf5be,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1db15687bc41f628b7d40f20b5ef41e8,1,0,0,0,0,0,0,0,0,0,0,0,0
00bf77c8cc113596d9a2480194e8f9ae,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
adadd51b47d7bd9854dd1bd6f9903d56,1,0,0,0,0,0,0,0,0,0,0,0,0
031e62ab3200f38cd011a8aff036e3cd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6e33c2bef581d4f96b69bd38dbbadd5e,1,0,0,0,0,0,0,0,0,0,0,0,0
6c277d4237e5c138aa75287af086b906,1,0,0,0,0,0,0,0,0,0,0,0,0
9a7be2e66c94c1d16a1e9450db2c9676,1,0,0,0,0,0,0,0,0,0,0,0,0
f95b47b09c899c72a5bb437a2f7de401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0d391ab46a7dd8b472309a1d9025364f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8c8f8208e2ec19e151e62d8a9b52476e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b89f9d3b4cfdd51cbe355810be94456d,1,0,0,0,0,0,0,0,0,0,0,0,0
a9679720958d54fae2d3ecf6dd28e740,1,0,0,0,0,0,0,0,0,0,0,0,0
ba0963c9610e19daa9dd27f0fae1772d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
92110013316e63a9005433e2144f9e78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5478815c2edb72f51d55e8236fed0949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ae6713ae842b7414573db3170fa1b739,1,0,0,0,0,0,0,0,0,0,0,0,0
70cb6fa1ca00a42b20c0974273f94cdc,1,0,0,0,0,0,0,0,0,0,0,0,0
6cfd474fd980bf6d5211c6f30bc654cd,1,0,0,0,0,0,0,0,0,0,0,0,0
6dab1ddf625e06f98b465d29ba9ff93c,1,0,0,0,0,0,0,0,0,0,0,0,0
67786fea2e917c529fcf9363bbc4d58a,1,0,0,0,0,0,0,0,0,0,0,0,0
2cc33c9d24f93fe25d2d9b474dee3a21,1,0,0,0,0,0,0,0,0,0,0,0,0
5e0400dd0b20fcf5b7374fad668bf543,1,0,0,0,0,0,0,0,0,0,0,0,0
eda0d7d866774017f6a52f68854886d8,1,0,0,0,0,0,0,0,0,0,0,0,0
cfcbee351cb722f66d0df77300a0f6e0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6789912c7efc1fb82757e1b557b5e180,1,0,0,0,0,0,0,0,0,0,0,0,0
63c226591b38487b9a7050d558eed8c8,1,0,0,0,0,0,0,0,0,0,0,0,0
0864f23c00d79dec7b34c70727937235,1,0,0,0,0,0,0,0,0,0,0,0,0
ffe1450d03878b72a5af210baef85751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b9dbfce25ef3e4ec2fd20ac517fcfa87,1,0,0,0,0,0,0,0,0,0,0,0,0
d46f96db11485ee2fc7e52a44738d218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29b1dd03eb04bbb5016ec3082964cd60,1,0,0,0,0,0,0,0,0,0,0,0,0
44ac630f32b474a0acb3fdabcf1b79f9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9f85fd5d05db9cfaf47f98a65e780daf,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5ffbd47e3eeeceafaa0ba408c585b237,1,0,0,1,0,0,1,0,0,1,0,0,1
3da9cdcd1904cd1ccaaa65c8adbc40c1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2ae83fab906588329065f15585fb0a52,1,0,0,0,0,0,0,0,0,0,0,0,0
d070c1e9a9a7eeb9fb0272cd7ed6d737,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c943d6b2cd297115e809f2e6eb1d6d1c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6b5ae3a64a6d6ad40ad48a66f402cb5a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
eb016224879cbe103d030421de9460bb,1,0,0,0,0,0,0,0,0,0,0,0,0
fb20956716646ae1837390f52bfbc38e,1,0,0,0,0,0,0,0,0,0,0,0,0
a222c6638b4e848dd48b19db2c185932,1,0,0,0,0,0,0,0,0,0,0,0,0
64e7f124fd9bfcdfa154b127f84f8aad,1,0,0,0,0,0,0,0,0,0,0,0,0
eedb030afd9ae36db1932d8260ec4e8d,1,0,0,0,0,0,0,0,0,0,0,0,0
ace72d7200e97b8d31d2b4eb4c559fe7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3e404338cd9bdc8ef204664698137f8f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0d71da317939703fef6f93863154de82,1,0,0,0,0,0,0,0,0,0,0,0,0
266845cd104d6ebdd46a9109bf5eaada,1,0,0,0,0,0,0,0,0,0,0,0,0
a3b74cce2e36b2246609cc27bf68379f,1,0,0,0,0,0,0,0,0,5,0,0,11
a9f54249be6a06c9506050ee2e9ed783,1,0,0,0,0,0,0,0,0,0,0,0,0
ce972886ff13df5dfda9003c3261f16a,1,0,0,0,0,0,0,0,0,0,0,0,0
dd584ec5a0fd00a6ba94c846429d1f5f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c0c66fed05024ed048969139dde5cc9e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f32965255987824c2f85cec68dd6f035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e1d7c2afff3acec8dcb065c9f6b926e8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fcf6a2cf4bad51c27ad520c34eb0cc29,1,0,0,0,0,0,0,0,0,0,0,0,0
69de6a86c1d9557039f103dcf8087041,1,0,0,0,0,0,0,0,0,0,0,0,0
440e9f3515d4b280a69589da42e6e384,1,0,0,0,0,0,0,0,0,0,0,0,0
81029af976d24445208f2ccd32520d78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4467904ad481cdfe037e2abe355de372,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d5182e77708f3232e957abd98b6d7d04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c795de711e08b279b6475d2218e707b7,1,0,0,0,0,0,0,0,0,0,0,0,0
bd5b01b11ee3b5c8ff3e743403f96d13,1,0,0,0,0,0,0,1,0,0,1,0,0
1d2ce5c6d8fd314d6e1020c32e8cbb3c,1,0,0,0,0,0,0,0,0,0,0,0,0
e5f405460d694194dcdde33ccf84abb6,1,0,0,0,0,0,0,0,0,0,0,0,0
35307019e73506309465fee627e104d9,1,0,0,0,0,0,0,0,0,0,0,0,0
014d95f8846e59febb141d389daa3d23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15280f539991398e50f9f392b4eac220,1,0,0,0,0,0,0,0,0,0,0,0,0
ddc17fb29ee462d31c7ee2a5b2a77e56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
566cdc77c676701bfc0b69026fabec23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6a9d59625d842848ffe62eae2f4bc9b5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8e6f85324ff243f63cd53ee967adfcf4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97efeeac3ac740be3cb00a7c459d38c2,1,0,0,0,0,0,0,0,0,0,0,0,0
02861170cb1a375969e647798e3e5317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4ea5799a6a2337a4b28ac61a02492127,1,0,0,0,0,0,0,0,0,0,0,0,0
8848ca2e4b82d37fc41eafc32c8b0f7c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3e1f0a14d8fab0900083711a706a6119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2facffb03b93a6c16012e3248f804e3,1,0,0,0,0,0,0,0,0,0,0,0,0
12d84247b7548c414ddcc17e5df8005b,1,0,0,0,0,0,0,0,0,0,0,0,0
89dd5a98f7d2021c28ed78cd45f00e4e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4c95583e57c9e76a3e0b1e6887c807a9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e4b662024220e1054b2fc93281e2b2c0,1,0,0,0,0,0,0,0,0,0,3,18,0
e327e830714abaf0b8849167837851ca,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c6e8071dacc5eb144afa29fdc1bf1244,1,0,0,0,0,0,0,0,0,0,0,0,0
02bf44a97afcc41bd184743e34a1f374,1,0,0,0,0,0,0,0,0,0,0,0,0
a6463a470274afba186d1f5e5d34b187,1,0,0,0,0,0,0,0,0,0,0,0,0
460472d9b17b9933b36f0377d4a715ae,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9f68c09ab265db4061d240f202444936,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
662b8e021a5143d01f35d460d9d73905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5cf7a07d89067d465a739b067cfbf91f,1,0,0,0,0,0,0,0,0,0,0,0,0
9e16d1881c982488401b147ed632ef6c,1,0,0,0,0,0,0,0,0,0,0,0,0
43aff55653583bc3180ba6c8ee46c48a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
34d0462e168dbf09e8b4ccd1a5adc747,1,0,0,0,0,0,0,0,0,0,0,0,0
fc82583d3e515d955871177201849ab3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33fd6ef16433db003d7b5dd0c0839094,1,0,0,0,0,0,0,0,0,0,0,0,0
f8c27e4b5277310045af38190d076208,1,0,0,0,0,3,0,0,7,0,0,7,0
3593eb0d96ffcc94f5f6f7cfcf09546b,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
db870e9effebbee88f77438d00a49f9b,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65f4e2428bb1f06ce7e2d2774e8713fc,1,0,0,0,0,0,0,0,0,0,0,0,0
ff01b4de09ea4a525beffbead26ed9f4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a9f219a1f8b8d7b4e12dabfa6d498440,1,0,0,0,0,0,0,0,0,0,0,0,0
a79f2b93379471d38c45b816df0e9f89,1,0,0,0,0,0,0,0,0,0,0,0,0
821339de15b541d2df2b7a00ab6442f4,1,0,0,0,0,0,0,0,0,0,0,0,0
9b23fd18b70a30d5a9ba04182deeb7a3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98d1a5ebe21681646f5793b4f6863c88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7fb95e9051c0e604e0da379413f62e46,1,0,0,0,0,0,0,0,0,0,0,0,0
1b96bdbb5da6d1c9c727605ee653ad1d,1,0,0,0,0,0,0,0,0,0,0,0,0
cd5fd1a8abcee331b8ffe4f2bcff5415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9a95a2b5aff7cbfc29e1ff62f4d955f5,1,0,0,0,0,0,0,0,0,0,0,20,0
cff641838b5f973526716612d5358c19,1,0,0,0,0,0,0,0,0,0,0,0,0
2b3d8e0482ca8de6b82731ae0b319f70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2287aad809015ee8dff340cde81d90a0,1,0,0,0,0,0,0,0,0,0,0,0,0
9e0eb71fb2383d0c7eb3819fda660fb5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d1e6c7c33f74792f5122a4509d7d518f,1,0,0,0,0,0,0,0,0,0,0,0,0
a2b53cc3e53fd47133b24ff49250af6d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cc179b8c7a82fde141775195193cdbe1,1,0,4,0,0,16,0,0,16,0,0,28,0
c5e201862bbccf71bba252e76bddbce9,1,0,0,0,0,0,0,0,0,0,4,0,0
de0065fa0b4b05a4b9bb7357e05b8bed,1,0,0,0,0,0,0,0,0,0,0,0,0
8bef00445f16862a0be4977969e0462d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
376c8c91734fb3149f2d9a3d4a4ed166,1,0,0,0,0,0,0,0,0,0,0,0,0
5b19220aaf7e2cdb805f70ce7ae79893,1,0,0,0,0,0,0,0,0,0,0,0,0
56fac3616e7d00cfabd790d6c5dc50b4,1,0,0,0,0,0,0,0,0,0,0,0,0
90b253b3aca1bb8399c7a4e8d9cd59f8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fd1eca2134f949b3c580df9803eb6cbf,1,0,0,0,0,0,0,0,0,0,0,0,0
f2ad2fbdaab13f3f4240fa24b95db9e7,1,0,0,0,0,0,0,0,0,0,0,4,0
2cf6d328eb0cf06bf6d3f0090bf094c0,1,0,0,0,0,0,0,0,0,0,0,0,0
788c6e0e831697dfbd9647a5d2d4d9a3,1,0,0,0,0,0,0,0,0,0,0,0,0
de10cb21c5eb78dfa178203806636f18,1,0,0,0,0,0,0,0,0,0,0,0,0
2fbde0b41b52bb384d20cb6e5b754aa8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0dcd85bea7b8dd58c47dd6ec201dc107,1,0,0,0,0,0,0,0,0,0,0,0,0
804b97ce0306d5d04ef9f21f535e8bbd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6e867d07a7da8edcd73967c8357b0e51,1,0,0,0,0,0,0,0,0,0,0,0,0
cf2006c9fc562df16fb00131ff9938be,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23172fec8710457be560aea05b144f9c,1,0,0,0,0,0,0,0,0,0,0,0,0
d7aad7e8ba2765e04924371462e6a2e2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ba96720c91abdbd09bf747c6ec733ae2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cf8e205cd172b7b40ab22199c9a2fc91,1,0,0,0,0,0,0,0,0,0,0,0,0
38bd1010a2af85786903bf79b30a7afd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
636c7e248bee932cb3ad43a620907145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6f7b3fbd9f95bfddfea901973aec2d08,1,0,0,0,0,0,0,0,0,0,0,0,0
882056634ddd4eacb00c28e579dbb54e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ed541ce229c972b8485a6fcd0016778e,1,0,0,0,0,0,0,0,0,0,0,0,0
b64971f1a7c4054b7d28439f6e7e6dae,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2e235192c38604777905bd009bd079aa,1,0,0,0,0,0,0,0,0,0,0,0,1
9ee3604c9e3c0fbc10af720696396b74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e3663922ed579c3acfd20824c86f5b6c,1,0,0,0,0,0,0,0,0,0,0,0,0
c217de5019e6db8380fa46a8be9dd368,1,0,0,0,0,0,0,0,0,0,0,0,0
ab7605a5f6c6e122f53c85e1e69c81cd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0fd2c93c3f6389cff5fd424e0e790e95,1,0,0,0,0,0,0,0,0,0,0,0,0
75204ce56346c2e591c5decd7b189d0b,1,0,0,0,0,0,0,0,0,0,0,0,0
624338801af37e0da9071b432dab41d5,1,0,0,0,0,0,0,0,0,0,0,0,0
d043fffda460d0fc738d29df29951a86,1,0,0,0,0,0,0,0,0,0,0,0,0
4aad630898daf852fc9832f4259e7a49,1,0,0,0,0,0,0,1,0,0,1,0,0
1fd3d1d69ab37b71913e183d23d5f59b,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
805e464de488b7a7a9e88a2e9beac66b,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
