id,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27
e53036748ffddb71d3797b55da4e39d9,0,0,NULL,NULL,0,0,0,0,0,0
54699f5f9be789d3f90d4c8b3d11f742,0,0,NULL,NULL,0,0,0,0,0,0
700ea1e8d3dff9eae8748a94d5c95d73,0,0,NULL,NULL,0,0,0,0,0,0
f79efec6202eee400681a4bbbe0aff05,0,0,NULL,NULL,0,0,0,0,0,0
7ce612e29274e027340ea10d308cb71b,0,0,NULL,NULL,0,0,0,0,0,0
4e7996849672211e68ffc413d0f45de8,0,0,NULL,NULL,0,0,0,0,0,0
461e609857e88d030101641418e9ea7b,0,0,NULL,NULL,0,0,0,0,0,0
fbd83c14d4a5ebde112874fcf76f8e87,0,0,NULL,NULL,0,0,0,0,0,0
0e73187f093538a81818e9b43bf8da16,0,0,NULL,NULL,0,0,0,0,0,0
f0e6576bcf46b799abaa28ec503f4ab1,0,0,NULL,NULL,0,0,1,NULL,0,0
c0a3d6502d8d27ee717be4db8b48c5ed,0,0,NULL,NULL,0,0,0,0,0,0
2a657740b372c0d2ad1b519f9101dfd4,0,0,NULL,NULL,0,0,0,0,0,0
9d3ae2dd5184d3c06b12842f55b48b13,0,0,NULL,NULL,0,0,0,0,0,0
8bb6adc98cc8d169f813f8939c5effdf,0,0,NULL,NULL,0,0,0,0,0,0
c9bed97dd2fc0c2e7272ccb6834c9fef,0,0,NULL,NULL,0,0,0,0,0,0
6a5940a45c635f867e842be3ad967fa5,0,0,NULL,NULL,0,0,0,0,0,0
89a54f5c26ca3a59a8e77568d1c7253f,0,0,NULL,NULL,0,0,0,0,0,0
b28a968dbd14b8efe792faf0b3fd9d0d,0,0,NULL,NULL,0,0,0,0,0,0
e0919e60079cf8584959c8bc556fbeec,0,0,NULL,NULL,0,0,0,0,0,0
b6d953394c66a29ddbd26befcd636486,0,0,NULL,NULL,0,0,0,0,0,0
18ed789e856df90fd8f603cbde964544,0,0,NULL,NULL,0,0,0,0,0,0
3ac15b2466542ae3c7338ffbabd3ea42,0,0,NULL,NULL,0,0,0,0,0,0
cc2e156558d01675359a185ef209e1ac,0,0,NULL,NULL,0,0,0,0,0,0
e3e911e840182f0c559bb6fa1099a352,0,0,NULL,NULL,0,0,1,NULL,0,0
4d1b4a8c9c1f94a1cfdba405df919fd0,0,0,NULL,NULL,0,0,0,0,0,0
f6238ecd53c370d77c3f35705423a31a,0,0,NULL,NULL,0,0,0,0,0,0
cd5762d590dcace26089bc7c38a1baf7,0,0,NULL,NULL,1,157.102,0,0,0,0
6debd5a868fa58cdec3ef1edbd89fcf6,0,0,NULL,NULL,0,0,0,0,0,0
f445f323c093abc6303098ab4927f13b,0,0,NULL,NULL,0,0,0,0,0,0
0a0a1ddce6c0ae88a300bdcd9f69cef7,0,0,NULL,NULL,0,0,0,0,0,0
b2cad36e03e72bcb32c518f56734a398,0,0,NULL,NULL,0,0,0,0,0,0
916986cb301762b374e2325b08d07633,0,0,NULL,NULL,0,0,0,0,0,0
528c219aad433d9509ff25033e207164,0,0,NULL,NULL,0,0,1,20470,0.2443,0.3622
c0f6e176bae370819d24ada8126b0370,0,0,NULL,NULL,0,0,0,0,0,0
47312148a1234176f2d1b9e15958a801,0,0,NULL,NULL,0,0,0,0,0,0
e7a928697fd5f5d408f7e6a2e09d5848,0,0,NULL,NULL,0,0,1,0.89,0,0
d31f47dd909878ed2677aff843ee8c74,0,0,NULL,NULL,0,0,0,0,0,0
99278c3c19cc302558e309786c622e07,0,0,NULL,NULL,0,0,0,0,0,0
7d95e9e401a825336ce4ab63239ea7bd,0,0,NULL,NULL,0,0,1,2670,0,0.274
64e412f9fadfbce80071ba0fdf4b1f92,1,1744200,202101,202601,0,0,0,0,0,0
8dc0d58001a0f0b175aa83e1d512301d,0,0,NULL,NULL,0,0,0,0,0,0
54303857084d0946005cd1cbc3de36b7,0,0,NULL,NULL,0,0,0,0,0,0
3663913da866c28bebf772f4691727ba,0,0,NULL,NULL,0,0,0,0,0,0
c4038897b0b63d0b1b9a80eb3c7992bc,0,0,NULL,NULL,0,0,0,0,0,0
8042e093e10ea9566b8459e79e2a8f8a,0,0,NULL,NULL,0,0,0,0,0,0
08c3252253e70794f155072dd7974c12,0,0,NULL,NULL,1,24429.21625,1,267000,0.0273,0.007
18fc134233254e42905c9530240d43b0,0,0,NULL,NULL,0,0,0,0,0,0
a5ce7bbb5984ae6ff8c42e9b24fff542,0,0,NULL,NULL,0,0,0,0,0,0
ed3880a613e2932d57584be46102ffd9,0,0,NULL,NULL,0,0,0,0,0,0
a594e8f5bd9ff8304b3b8032c4fdb297,0,0,NULL,NULL,0,0,0,0,0,0
bf046b95ea047c0b2250dbcf09cc0798,0,0,NULL,NULL,0,0,1,10680,0,0
d2f0a4fb44e34d81b1db180060d104c0,0,0,NULL,NULL,0,0,0,0,0,0
03874324eec8e6df8530999187413097,0,0,NULL,NULL,0,0,0,0,0,0
fc9606017edef9da31038f99045a8c67,0,0,NULL,NULL,0,0,0,0,0,0
340eb66d5a7f060aa24e06fb3f71543c,0,0,NULL,NULL,0,0,0,0,0,0
b18f4116058615ca438b49a32f8ebabf,0,0,NULL,NULL,0,0,0,0,0,0
c8487dcfbb5841c1f896007c04f6d0c8,0,0,NULL,NULL,0,0,0,0,0,0
6b5d6297cc4a5f26178d80ec0daa7052,0,0,NULL,NULL,0,0,1,17800,0,0
13070710e2aef49ea94dcfd269912531,0,0,NULL,NULL,0,0,0,0,0,0
165cf7ebe53c4397999ff79c90e7bfb8,0,0,NULL,NULL,0,0,1,25810,0,0
5615295c60fffc19dbaf701fe1a1d086,0,0,NULL,NULL,0,0,0,0,0,0
232778b59abd17c470b0d6a88b8a4812,0,0,NULL,NULL,0,0,0,0,0,0
ff79e96220b5889c7c7f0b11a462d2c9,0,0,NULL,NULL,0,0,0,0,0,0
821339de15b541d2df2b7a00ab6442f4,0,0,NULL,NULL,0,0,0,0,0,0
defe05ec33f946d4c0e8c6f5a3a54bc8,0,0,NULL,NULL,0,0,0,0,0,0
f52b176c10ca60fdaa5dc93a41964587,0,0,NULL,NULL,0,0,0,0,0,0
96a54403932923d83f7797872dfa2d4f,0,0,NULL,NULL,0,0,0,0,0,0
c7cf07456d6ead40306face5519d52ee,0,0,NULL,NULL,0,0,0,0,0,0
3d1fcd06ce45b1ae1d05fdd9d4c5e8a9,0,0,NULL,NULL,0,0,1,44500,0.0234,0.0198
dbe9d4e8558f5e74395fc925e7c8a3ab,0,0,NULL,NULL,0,0,0,0,0,0
f47a25f01ba0a8eb3c8edf72419715dc,0,0,NULL,NULL,0,0,0,0,0,0
d8939e809cecc28d024a504007a2af8b,0,0,NULL,NULL,0,0,1,NULL,0,0
0aa982641c84e18248b0b915a87c5be8,0,0,NULL,NULL,0,0,0,0,0,0
f4fdb5cd65068fe1dcc3551e3f5869e5,0,0,NULL,NULL,0,0,0,0,0,0
580e6198b51448526e50e11d59c20821,0,0,NULL,NULL,0,0,0,0,0,0
b6bbfd6caf552d826a16d7218aab351d,0,0,NULL,NULL,0,0,0,0,0,0
1382cdd48ce519f317a14998d54f77c0,0,0,NULL,NULL,0,0,0,0,0,0
7b10e818420dbd28f13f1b54201c296f,0,0,NULL,NULL,0,0,0,0,0,0
41a144938c571d106f4136fb7a6dabb5,0,0,NULL,NULL,0,0,0,0,0,0
56b15e1d79c31d33491e55c7f6c536a1,0,0,NULL,NULL,0,0,1,7120,0,0
e61f01bc74aff8392fe06c56381a02c8,0,0,NULL,NULL,0,0,0,0,0,0
cf739d03a5dfdc6d52c826e8b810d2e8,0,0,NULL,NULL,0,0,0,0,0,0
3c47b16b8eccee17e11430a698ab25d1,0,0,NULL,NULL,0,0,0,0,0,0
b9281fca9a3daabc1ec114c0af3e4320,0,0,NULL,NULL,0,0,0,0,0,0
bbe5c4beeba166d9b0c78e820d2efd5d,0,0,NULL,NULL,0,0,0,0,0,0
73098008f19e263b237b7b2bb1d7e89f,0,0,NULL,NULL,0,0,0,0,0,0
3786e582e62ea93f4b8f9a5ab8e5b7bb,0,0,NULL,NULL,0,0,0,0,0,0
c5efa6c06ad62fb1d2535dce58159f07,0,0,NULL,NULL,0,0,0,0,0,0
5f812c106d208b31253f436cc7d99784,0,0,NULL,NULL,0,0,0,0,0,0
f5b5d7eb63bef14bfd666119c4b8456a,0,0,NULL,NULL,0,0,0,0,0,0
b315bd007170b3b10f596bcc48a88869,0,0,NULL,NULL,0,0,0,0,0,0
04cb216a07b8066821afe9415d89529f,0,0,NULL,NULL,0,0,0,0,0,0
fc94c685d82dea4c2e1a6ea6977b1e91,0,0,NULL,NULL,0,0,0,0,0,0
a56cf3d57a9d1821c251469c874d2a2e,0,0,NULL,NULL,0,0,0,0,0,0
8dc5f286567907f5e73763e88ca3bc23,0,0,NULL,NULL,0,0,1,4450,0,0
09480aeb671c94a73b861f08b50ccd2d,0,0,NULL,NULL,0,0,0,0,0,0
4f3e7c60ef10a1062fe1b23b410d08b4,0,0,NULL,NULL,0,0,0,0,0,0
9e7e88ceaa17b2eb421936e9d6a9d9f3,0,0,NULL,NULL,0,0,1,62300,0.0015,0.0027
d985740a1579b472c74ae21c12e445c8,0,0,NULL,NULL,0,0,0,0,0,0
a0f5772dd5c9dfa148438f7e22b22f54,0,0,NULL,NULL,0,0,0,0,0,0
0ef40ff3a37270d158d4d60287c9554c,0,0,NULL,NULL,0,0,0,0,0,0
88dba2580abc186cb59d5b62cf1c6c78,0,0,NULL,NULL,0,0,1,NULL,0,0
37927ff655353f0b7f93b86bce36d3a0,0,0,NULL,NULL,0,0,0,0,0,0
46d131e7c2a0932f9aafdb031611ace1,0,0,NULL,NULL,0,0,1,6230,0.3807,0.8693
208c258cb253b658696f47caeae069f8,0,0,NULL,NULL,0,0,0,0,0,0
fca18c85fce3eff7e683a1f2da66dd57,0,0,NULL,NULL,0,0,0,0,0,0
b57123d05e53a68459c845160f657fe8,0,0,NULL,NULL,0,0,0,0,0,0
2f6d80fedd8b9dbb398f36fa9b50c5b7,0,0,NULL,NULL,0,0,0,0,0,0
e84bada20327bf0fffb16a9bef320355,0,0,NULL,NULL,0,0,0,0,0,0
928f3b642150c68d7867481f4d893378,0,0,NULL,NULL,0,0,1,22250,0,0
f1c5329db7d021548b6cb724cb557f70,0,0,NULL,NULL,0,0,0,0,0,0
7dace844ab61ecad33a51b5513d0568a,0,0,NULL,NULL,0,0,0,0,0,0
dfd6848da9974eeae0672a1b8babf641,0,0,NULL,NULL,0,0,0,0,0,0
74be8aba27fdf0937a36dd4513262c9a,0,0,NULL,NULL,0,0,0,0,0,0
3582a5d104b9d59502d108a2c499f33e,0,0,NULL,NULL,0,0,1,NULL,0,0
9db43b613dc06c7dc91803519f1718a2,0,0,NULL,NULL,6,1585.2248,1,NULL,0,0
788d3c2d46aed58b5180753a33bfee26,0,0,NULL,NULL,0,0,0,0,0,0
1369543e83b3cffca7dc18295b1af5d5,0,0,NULL,NULL,0,0,0,0,0,0
c94ea806136f5770034b19f153edd30d,0,0,NULL,NULL,0,0,0,0,0,0
eb571d400109acbace62872d3a53c03a,0,0,NULL,NULL,0,0,0,0,0,0
73ba4761566220337e1b790064f54789,0,0,NULL,NULL,0,0,0,0,0,0
3682cce69882a53963c0f0e23bc42653,0,0,NULL,NULL,0,0,0,0,0,0
b7e129623de6dddabc0d78a44352ccde,0,0,NULL,NULL,0,0,0,0,0,0
9a5c1e745ea1c4cef3e7ca34b9982570,0,0,NULL,NULL,0,0,0,0,0,0
55e9c43508d15ae81af274e7241e1e8f,0,0,NULL,NULL,0,0,0,0,0,0
52d6aea04fc82489c79f6a9f8fb86718,0,0,NULL,NULL,0,0,0,0,0,0
4ccb8cd05ffc239f708ecfe1050b0edc,0,0,NULL,NULL,0,0,0,0,0,0
90643fdf594318c28075ea4b79a4a68f,0,0,NULL,NULL,0,0,0,0,0,0
fd0b047a179af33482f22352e0b1209a,0,0,NULL,NULL,0,0,0,0,0,0
e9faace19f613c8be4741ba943060a81,0,0,NULL,NULL,0,0,0,0,0,0
9aad78281412db0eb012aa232369fb11,0,0,NULL,NULL,1,2895,0,0,0,0
5b511547c13ea1bc73729923784f2184,0,0,NULL,NULL,0,0,1,NULL,0,0
b3921be1396a4579c4d4e592de97d38c,0,0,NULL,NULL,0,0,0,0,0,0
170c851a6b507c5be202cbe9b89c0ae2,0,0,NULL,NULL,0,0,1,2670.89,0,0
70cb6fa1ca00a42b20c0974273f94cdc,0,0,NULL,NULL,0,0,0,0,0,0
c3cc42ed3abfe3cb66237ff49adb16fd,0,0,NULL,NULL,0,0,0,0,0,0
5600763d532bcf3d42623136b7cb4e23,0,0,NULL,NULL,0,0,0,0,0,0
4edf899b5d779e12d252279c916f7bb5,0,0,NULL,NULL,0,0,0,0,0,0
1ca0856695b5c6d295935be0b853540e,0,0,NULL,NULL,0,0,0,0,0,0
71546062f4d5eba94f9db8bdcef46ec9,0,0,NULL,NULL,0,0,0,0,0,0
37a838519cc23e9ea43bf2e0805eda9d,0,0,NULL,NULL,0,0,0,0,0,0
36baa9d7ca51543bdcdbf37416adf774,0,0,NULL,NULL,0,0,0,0,0,0
7313a05e5e404af3ae869fd27981142c,0,0,NULL,NULL,0,0,0,0,0,0
e4e3f9e1e62999f34b0f50759605987f,0,0,NULL,NULL,0,0,0,0,0,0
73caa0e50948e269798a03b00e583f05,0,0,NULL,NULL,0,0,0,0,0,0
7cd7b25f3a7da3873242f8583a6da6d6,0,0,NULL,NULL,0,0,0,0,0,0
aa2513a8f8d2d7b2e99bba6ced821096,0,0,NULL,NULL,0,0,0,0,0,0
438d8c57ed4dc98fa139c638d016e0f6,0,0,NULL,NULL,0,0,0,0,0,0
4d8a4b738aed6f1fd69727a868a9930b,0,0,NULL,NULL,0,0,0,0,0,0
a5219952b689d55f1fe5fa591eb90993,0,0,NULL,NULL,0,0,0,0,0,0
c0079958836cdcc67017eee9af0b7b9d,1,332399.6573,202004,204004,0,0,0,0,0,0
e25370489928f8e44c0261faab269719,0,0,NULL,NULL,0,0,0,0,0,0
3f62d54e2471e44b703f1c252b6d9569,0,0,NULL,NULL,0,0,0,0,0,0
05804355cf406c54a9caa080d474fe57,0,0,NULL,NULL,0,0,0,0,0,0
049934d9df3ba81b8d71441051ed077d,0,0,NULL,NULL,0,0,0,0,0,0
28239ae57ee4b045cae6229f11d180a8,0,0,NULL,NULL,0,0,0,0,0,0
1f9913b0205facb7a6c58b6fe84b9691,0,0,NULL,NULL,0,0,0,0,0,0
e9d1f06b8a8cfda1f5fe60f5c29b3c35,0,0,NULL,NULL,0,0,0,0,0,0
b2d27376af8cfc0e0d9a60aecb6f35d7,0,0,NULL,NULL,0,0,0,0,0,0
2ade332debeeaf2367483af344bbb166,0,0,NULL,NULL,0,0,0,0,0,0
873a5e7d2453e85bcfca31fd63c4b21a,0,0,NULL,NULL,0,0,1,71200,0,0
b8bd9e7e55fd0383426bd294f4b39206,0,0,NULL,NULL,0,0,0,0,0,0
0697e0a6e6ba66cdf3b8d355f1e3e25d,0,0,NULL,NULL,0,0,0,0,0,0
b0767f549d225a82e9154e77681a7e23,0,0,NULL,NULL,0,0,0,0,0,0
9b8a0ccf82740925df04198202bee755,0,0,NULL,NULL,0,0,0,0,0,0
3f7adb6fec0f92942c68f363e937b443,0,0,NULL,NULL,0,0,0,0,0,0
29ad57848b142a39075a4a8659a4f0cb,0,0,NULL,NULL,0,0,0,0,0,0
e4b662024220e1054b2fc93281e2b2c0,0,0,NULL,NULL,0,0,0,0,0,0
e1a8eda2b427435a2049204aa2da00db,0,0,NULL,NULL,0,0,0,0,0,0
2b125b42b8b8cafee321e7a3f9b19a17,0,0,NULL,NULL,0,0,0,0,0,0
d5a07bf8982199e8de4233fe4ddb021a,0,0,NULL,NULL,0,0,0,0,0,0
ffa3e51dc70269d2971091ef4070bc5c,0,0,NULL,NULL,0,0,0,0,0,0
9be03bd16d4e0ce9039d5fbed6f46e5a,0,0,NULL,NULL,0,0,0,0,0,0
aeb00165b5ccc5c49782cde1a76c2dee,0,0,NULL,NULL,0,0,0,0,0,0
f9e91edd2180d57372d1c1f219fc798d,0,0,NULL,NULL,0,0,0,0,0,0
1c628824e81fdf7bb46d96a95605f57b,0,0,NULL,NULL,0,0,0,0,0,0
cde19911a89ce12e9e73ddab091b0a11,0,0,NULL,NULL,0,0,0,0,0,0
8b147f2149d2351cf587bc4526dcfea0,1,420684.4885,202111,204111,0,0,0,0,0,0
04f76bf59b325d42a6868c6c89985e44,0,0,NULL,NULL,0,0,0,0,0,0
bb276d2125588180744dd76935781fb1,0,0,NULL,NULL,0,0,0,0,0,0
9326523cba348f502dd1e58e5fa023b4,0,0,NULL,NULL,0,0,0,0,0,0
f0e12464cbf3493413d5ff43752bf94b,0,0,NULL,NULL,0,0,0,0,0,0
f47fbc2ebc7062c0d8c1a60507e3f10a,0,0,NULL,NULL,0,0,1,5340,1.0453,0.9938
311049a0b8120d03058256ef8f1f7d56,0,0,NULL,NULL,0,0,1,2670,0.0232,0.06
61d9616e63cc88f2d5074950ea6b74bb,0,0,NULL,NULL,1,383.298,1,14240,0,0.0167
d292b68b4419261722ec60276f52adf1,0,0,NULL,NULL,0,0,0,0,0,0
c2b541fc995f6aa1b6d87f80928178fc,0,0,NULL,NULL,0,0,0,0,0,0
1d62211a2bb287562b4dc655d4d31630,0,0,NULL,NULL,0,0,0,0,0,0
43558c3067edb3dbc0a32472fca2ec5b,0,0,NULL,NULL,0,0,0,0,0,0
e50b39ddb8a7d53fd90b1061c1cb9fc0,0,0,NULL,NULL,0,0,1,NULL,0,0
765e5d155290072e2f20b158a9d027fb,0,0,NULL,NULL,0,0,0,0,0,0
1374b6c08996ccabbdc55b4765e4a96c,0,0,NULL,NULL,0,0,0,0,0,0
a5010cacb7d6818d7f282a3f8b4ae00b,0,0,NULL,NULL,0,0,0,0,0,0
9f85fd5d05db9cfaf47f98a65e780daf,0,0,NULL,NULL,0,0,0,0,0,0
9d86896f9a09267d8c254fc1cff6ec7b,0,0,NULL,NULL,0,0,0,0,0,0
07cdd0b941cbcf47a21bd45484cb787a,0,0,NULL,NULL,0,0,0,0,0,0
ba73ce356c4838cbb937a86e974117b5,0,0,NULL,NULL,0,0,0,0,0,0
67001585653f1fb5488532d1a5005220,0,0,NULL,NULL,0,0,0,0,0,0
cf417139cca9301d04cc1d684d503e04,0,0,NULL,NULL,0,0,0,0,0,0
bd5b01b11ee3b5c8ff3e743403f96d13,0,0,NULL,NULL,0,0,0,0,0,0
e1e8fb5c09f35d759ea5a59e238b84f5,0,0,NULL,NULL,0,0,0,0,0,0
349647dc18f5015ec83bc32131278d3c,1,496693.9154,202109,203109,0,0,0,0,0,0
701a2f150d8c090c7784010422401392,0,0,NULL,NULL,0,0,0,0,0,0
799fa981f79c12f2c776e30ba046eaea,0,0,NULL,NULL,0,0,0,0,0,0
5e0ece099d1ffb3bc1789e7e2eb50b7c,0,0,NULL,NULL,0,0,0,0,0,0
6640d5d20d353c080afcbac2e70dfcaa,0,0,NULL,NULL,0,0,0,0,0,0
44939cc3194ead5f9c6a81b9c8d46a09,0,0,NULL,NULL,0,0,0,0,0,0
adb44ae3217716084aa6e91b9c8b059c,0,0,NULL,NULL,0,0,1,28480,0.0014,0.0448
072e2db7b2c11cdf0fe511c4c0b22a65,0,0,NULL,NULL,0,0,1,44500,0,0
ee715a44388574bf44bd1f9d49fc9d9d,0,0,NULL,NULL,0,0,0,0,0,0
2f8816f6fa398fd90b2c0ba84cc55bb6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36468d7a559c01d74c932eceb08370c3,0,0,NULL,NULL,0,0,0,0,0,0
03a8756bd4fdce86a831bcdbca81e47d,0,0,NULL,NULL,0,0,0,0,0,0
0f327d3cfb310fb3ea9129b75e39dc80,0,0,NULL,NULL,0,0,0,0,0,0
29049762fe761e962c6a93faf9f2d967,0,0,NULL,NULL,0,0,0,0,0,0
07ed2f44a3dda23495c8e08e104e6106,0,0,NULL,NULL,0,0,0,0,0,0
ac122c8b02de6f31e99cb8f115fadd6d,0,0,NULL,NULL,0,0,1,11570,0,0
8436e2630764cdf046454e6f5227f97c,0,0,NULL,NULL,0,0,0,0,0,0
eee6d7c81297db0541c94564f41894e7,0,0,NULL,NULL,0,0,0,0,0,0
07e5c596c5ec3cadf373b968947e2b40,0,0,NULL,NULL,0,0,0,0,0,0
e59c827b64dc0e5b200032a60ee77507,0,0,NULL,NULL,0,0,0,0,0,0
413bef6bf5f5d90f09d717f5f6d18ecd,0,0,NULL,NULL,0,0,0,0,0,0
4846bb979023130cf31d355460af9f81,1,343241.5036,202106,205106,0,0,1,0.89,0,0
89dd5a98f7d2021c28ed78cd45f00e4e,0,0,NULL,NULL,0,0,0,0,0,0
046ee14bd23d6bf99035fa214a1d49a8,0,0,NULL,NULL,0,0,0,0,0,0
a63911e8a17501dacbad643d22fc621c,0,0,NULL,NULL,0,0,1,0,0,0
7aef9664f441d7ad29e8c64a7572a677,0,0,NULL,NULL,0,0,0,0,0,0
95289c476113e45852147de604fc20ad,1,282517.8232,202209,204509,0,0,0,0,0,0
4128ef39fd70a65aff223c89b70fa69e,0,0,NULL,NULL,0,0,0,0,0,0
19cb494d0ad645e037b1396d8c34bf44,0,0,NULL,NULL,0,0,0,0,0,0
80ff11ef52c6a5cbf6fe327205ec9511,0,0,NULL,NULL,0,0,0,0,0,0
6b3702254db4252adcc9b1767edce1f6,0,0,NULL,NULL,0,0,0,0,0,0
6aade2d8bf9099c4b82cf4d9ec461c34,0,0,NULL,NULL,0,0,0,0,0,0
91e92b73ebc6789b49af2e08b74b7687,0,0,NULL,NULL,0,0,0,0,0,0
b8c5245f8fbfda29bbf216b03fccadee,0,0,NULL,NULL,0,0,0,0,0,0
0a09c69c987b72e5c972128d568b356b,0,0,NULL,NULL,0,0,0,0,0,0
b8d7f86f15a60a75e152e529d7a3e676,0,0,NULL,NULL,0,0,0,0,0,0
04901f8442ef45390c2d08fb203dab70,0,0,NULL,NULL,0,0,0,0,0,0
db91bbc67489e4c1d98b5a3d0354c088,0,0,NULL,NULL,0,0,0,0,0,0
14cce6a97bf31ca9e826e3b089b28ae7,0,0,NULL,NULL,0,0,0,0,0,0
242b407cf77f92d9082f09ccde9ce1d4,0,0,NULL,NULL,0,0,0,0,0,0
c5f700cf92c7b886be51637a20483d18,0,0,NULL,NULL,0,0,0,0,0,0
ac3a1c5fa22f23b5c9547c07352c14de,0,0,NULL,NULL,0,0,0,0,0,0
8210568841c2b1c4db9eebe15f516ba2,0,0,NULL,NULL,0,0,0,0,0,0
a954dc117d0b7f5183e60cc0ddd2fc82,0,0,NULL,NULL,0,0,0,0,0,0
92a9fb9087faa0881d397f537ba18d1a,0,0,NULL,NULL,0,0,0,0,0,0
3c4c0acd95fd9bb8d3f8c80d2fa6bc95,0,0,NULL,NULL,0,0,0,0,0,0
97d926c4a4acb69622a436e5ec52c00f,0,0,NULL,NULL,0,0,0,0,0,0
df55f18b145d2c2001b1a4e73f77d8ed,0,0,NULL,NULL,0,0,0,0,0,0
3aa1fec472bb580e0135142e9f093d7d,0,0,NULL,NULL,0,0,0,0,0,0
4b34fed199756e28c53cdf75c60478fc,0,0,NULL,NULL,0,0,0,0,0,0
d181a5530161c4a68959bc425054e94b,0,0,NULL,NULL,0,0,0,0,0,0
31972ea5ab5dc789066f1ef588630356,0,0,NULL,NULL,0,0,0,0,0,0
656ac14a9eaf02e229c788d56a46a443,0,0,NULL,NULL,0,0,0,0,0,0
cc3df0e241083d036b8b525dca180e55,0,0,NULL,NULL,0,0,0,0,0,0
aec97394b148c5a40dcdada86859f694,0,0,NULL,NULL,0,0,0,0,0,0
a2c7dcf0e8f26efab9b75d2e570e76bd,0,0,NULL,NULL,1,349238.5856,0,0,0,0
53055efdcd4cd39e103c557a6d465df3,0,0,NULL,NULL,0,0,0,0,0,0
8335a274e9b8e9859e1c12734fb3b57b,0,0,NULL,NULL,0,0,0,0,0,0
c9bbeff65f514a2832d5ef5acd06cbe1,0,0,NULL,NULL,0,0,0,0,0,0
9492e9403d8e91f0df48bd1cc12d48bb,0,0,NULL,NULL,0,0,0,0,0,0
d5ec8227f9a85261bf6a8380e2c1f4fd,0,0,NULL,NULL,0,0,0,0,0,0
ad5732172d177f67bd2b2d2274a9ac7e,0,0,NULL,NULL,0,0,0,0,0,0
94109c14cb94caf08cd8e310b7fb091b,0,0,NULL,NULL,0,0,0,0,0,0
d89f6c5bba9e002c8cb130d34a83b7ae,0,0,NULL,NULL,0,0,0,0,0,0
8b13e0589bf62f5a635d96b29a5fff10,0,0,NULL,NULL,0,0,0,0,0,0
214ed9deb78298016c3bcd7a5ba5e2fa,0,0,NULL,NULL,0,0,0,0,0,0
7ab3274e184285d785bd1ba92c89e0b9,0,0,NULL,NULL,0,0,0,0,0,0
e57375557e7dc22b0a88b8b4aed6c198,0,0,NULL,NULL,0,0,0,0,0,0
b3b9f2f546e7decb6c9c7e5317a2e278,0,0,NULL,NULL,0,0,0,0,0,0
2bc379fa51163b1fa4bf71dec334d611,0,0,NULL,NULL,0,0,0,0,0,0
effb8bcce16ced22d575d5d35dd001df,0,0,NULL,NULL,0,0,0,0,0,0
6a9d59625d842848ffe62eae2f4bc9b5,0,0,NULL,NULL,0,0,0,0,0,0
459f2a19b6bc5720ad90a1a4e1a896d4,0,0,NULL,NULL,0,0,0,0,0,0
9cd58fe7a625c7e37bf02050da97bfa6,0,0,NULL,NULL,0,0,0,0,0,0
5b3903ae4bdb377ae43b746e3dce515d,0,0,NULL,NULL,0,0,0,0,0,0
6d00b7b13d875b6709da032b73783858,0,0,NULL,NULL,0,0,1,17800,0.0485,0.2795
529fa6f60ce0bbc4f8340c09b3b10cf6,0,0,NULL,NULL,0,0,0,0,0,0
988047ffc989228577b0a93754d23a43,0,0,NULL,NULL,0,0,0,0,0,0
c4c8c9e4c4c88eaf2a47ade01d2c72cd,0,0,NULL,NULL,0,0,0,0,0,0
24706590fae91b43e43d6f00f49b0797,0,0,NULL,NULL,6,4932.9449,0,0,0,0
f2bc9164459317f3ff57e924e91008b4,0,0,NULL,NULL,0,0,0,0,0,0
acc7a64b1ad315851fd394959ac52ac1,0,0,NULL,NULL,0,0,0,0,0,0
7b97e1f948c7abf48c89320a460e7625,0,0,NULL,NULL,0,0,0,0,0,0
a64afde5a7e0d178c439fb1250381e9f,0,0,NULL,NULL,0,0,0,0,0,0
6c4cb33008d575c5b526383b5f093991,0,0,NULL,NULL,0,0,1,17800.89,0,0.1824
95ca335545224471508ab35761ca343f,0,0,NULL,NULL,0,0,0,0,0,0
ff7b48729455686d084f600b79e402bd,0,0,NULL,NULL,0,0,0,0,0,0
4be0bec4ba187c04659f078e06af9dba,0,0,NULL,NULL,0,0,0,0,0,0
0cfd007e95b629390a83005e3bd8d3a1,0,0,NULL,NULL,0,0,0,0,0,0
5dd71705f13a759a399064b651723a77,0,0,NULL,NULL,0,0,0,0,0,0
c3fa4b41e0b94cda8a881921f2e0bae5,0,0,NULL,NULL,0,0,0,0,0,0
46cea02ea1ea1b352a55584c7144a3a1,0,0,NULL,NULL,0,0,0,0,0,0
fb90586f285c9bb88130d9be52f737ef,0,0,NULL,NULL,0,0,0,0,0,0
a1aef839347a8d534662e5e8abe83a52,0,0,NULL,NULL,0,0,0,0,0,0
344fee16e7cbdcbf047d896441b3b157,0,0,NULL,NULL,0,0,0,0,0,0
30303e2e8e6e5079af89b5213b5a707d,0,0,NULL,NULL,0,0,0,0,0,0
3e3c8190d18d2ec76e2186e142761b39,0,0,NULL,NULL,0,0,0,0,0,0
eaab88cf4c054e354fa8d60061c8e7dc,0,0,NULL,NULL,0,0,0,0,0,0
